id_path,id_item,in_slot,prerequisites,sequence,mode,delay_time,delay_time_unit
262,9026,0,"",0,all,0,""
29,838,0,"",2,all,"",""
51,335,0,"",9,all,"",""
37,797,0,"",11,all,"",""
336,11249,0,"",3,all,0,""
236,171,0,"",1,all,"",""
224,1488,0,"",1,all,"",""
8,108,0,"84,106,107,139",4,all,"",""
304,4069,0,"",9,all,"",""
253,8326,0,"",0,all,"",""
204,8581,0,"",6,all,"",""
253,4963,0,"",6,all,"",""
178,73,0,84,5,all,"",""
250,1488,0,"",0,all,"",""
291,6054,0,"",0,all,"",""
307,7632,0,"",24,all,"",""
180,9711,0,"",27,all,0,""
108,8582,0,"",11,all,"",""
27,204,0,"",11,all,"",""
157,8553,0,"",1,all,"",""
253,1488,0,"",1,all,"",""
148,1772,0,"",2,all,"",""
327,10884,0,"",7,all,"",""
216,8207,0,"",8,all,"",""
277,9814,0,"",0,all,"",""
270,9056,0,"",19,all,"",""
121,1588,0,"",1,all,"",""
327,10853,0,"",0,all,"",""
8,134,0,"84,139,106,107,108,109,110,111",8,all,"",""
331,11256,0,"",7,all,0,""
200,6522,0,"",1,all,"",""
312,9766,0,"",6,all,"",""
34,756,0,"",7,all,"",""
65,8770,0,"",4,all,"",""
28,8708,0,"",9,all,"",""
78,1318,0,"",1,all,0,""
28,1045,0,"",1,all,"",""
222,4953,0,"",3,all,"",""
306,8676,0,"",26,all,"",""
157,8569,0,"",6,all,"",""
277,9877,0,"",7,all,0,""
163,5126,0,"",2,all,"",""
34,1069,0,"",18,all,"",""
213,8131,0,"",15,all,"",""
300,3959,0,"",13,all,"",""
178,80,0,"75,74,73,72,71,70,69",12,all,"",""
341,11355,0,"",8,all,0,""
299,10028,0,"",42,all,"",""
86,299,0,"",0,all,"",""
42,774,0,"",7,all,"",""
41,9691,0,"",12,all,0,""
182,5053,0,"",2,all,"",""
183,5375,0,"",5,all,"",""
270,9049,0,"",3,all,"",""
261,10004,0,"",14,all,"",""
34,760,0,"",9,all,"",""
180,754,0,"",2,all,"",""
304,9143,0,"",26,all,"",""
297,10659,0,"",5,all,"",""
36,9715,0,"",25,all,0,""
8,117,0,"109,110,116,139,153,154,155,156,157,158,159,160",33,all,"",""
337,11287,0,"",3,all,"",""
174,4830,0,"",9,all,"",""
108,10232,0,"",5,all,"",""
300,3957,0,"",12,all,"",""
303,10018,0,"",22,all,"",""
270,9055,0,"",13,all,"",""
216,8230,0,"",22,all,"",""
36,222,0,"",6,all,"",""
174,3703,0,"",0,all,"",""
41,8007,0,"",4,all,0,""
42,775,0,"",10,all,"",""
164,5102,0,"",3,all,"",""
298,6641,0,"",26,all,"",""
180,759,0,"",16,all,"",""
300,3701,0,"",0,all,"",""
174,4109,0,"",4,all,"",""
299,3903,0,"",8,all,"",""
178,72,0,84,4,all,"",""
300,4491,0,"",26,all,"",""
307,6627,0,"",7,all,"",""
299,4113,0,"",15,all,"",""
317,7793,0,"",4,all,"",""
38,223,0,"",12,all,"",""
301,4285,0,"",14,all,"",""
208,7795,0,"",3,all,"",""
184,8591,0,"",8,all,"",""
339,11250,0,"",4,all,"",""
180,8746,0,"",18,all,"",""
310,4449,0,"",34,all,"",""
213,8144,0,"",28,all,"",""
26,730,0,"",6,all,"",""
52,8584,0,"",9,all,"",""
39,1310,0,"",0,all,0,""
238,2170,0,"",0,all,"",""
96,41,0,"",0,all,"",""
216,8219,0,"",19,all,"",""
7,72,0,71,4,all,"",""
338,11266,0,"",5,all,"",""
53,8589,0,"",16,all,"",""
307,7600,0,"",15,all,"",""
212,8028,0,"",6,all,"",""
299,3911,0,"",9,all,"",""
27,1122,0,"",2,all,0,""
59,647,0,"",0,all,"",""
249,4954,0,"",4,all,"",""
64,1138,0,"",0,all,"",""
306,8422,0,"",22,all,"",""
26,205,0,"",19,all,"",""
43,780,0,"",6,all,"",""
209,73,0,"",5,all,"",""
26,2428,0,"",16,all,0,""
224,174,0,"",8,all,"",""
306,4003,0,"",1,all,"",""
216,8228,0,"",1,all,"",""
131,2011,0,"",0,all,"",""
314,10876,0,"",16,all,"",""
199,7414,0,"",4,all,"",""
49,680,0,"",10,all,"",""
209,81,0,"",13,all,"",""
339,11274,0,"",11,all,0,""
306,10048,0,"",38,all,"",""
299,9756,0,"",38,all,"",""
166,5082,0,"",3,all,"",""
331,11261,0,"",10,all,0,""
335,11140,0,"",4,all,"",""
252,8585,0,"",2,all,"",""
302,4331,0,"",9,all,"",""
8,107,0,"84,106,139",3,all,"",""
307,7638,0,"",26,all,"",""
152,2103,0,"",3,all,"",""
17,686,0,"",7,all,"",""
303,6641,0,"",12,all,"",""
53,8580,0,"",7,all,"",""
310,3713,0,"",1,all,"",""
311,8386,0,"",8,all,"",""
214,8203,0,"",37,all,"",""
243,8566,0,"",4,all,0,""
214,8221,0,"",21,all,"",""
257,8430,0,"",1,all,"",""
31,5765,0,"",17,all,0,""
243,8563,0,"",2,all,0,""
180,764,0,"",21,all,"",""
16,184,0,"",3,all,"",""
301,3723,0,"",2,all,"",""
186,5746,0,"",5,all,"",""
34,8746,0,"",17,all,"",""
237,174,0,"",4,all,"",""
168,5041,0,"",0,all,"",""
306,3883,0,"",0,all,"",""
310,4397,0,"",7,all,"",""
306,10301,0,"",40,all,"",""
31,4915,0,"",12,all,"",""
335,11375,0,"",0,all,"",""
343,10875,0,"",1,all,"",""
250,2169,0,"",4,all,"",""
108,8581,0,"",10,all,"",""
185,5644,0,"",3,all,"",""
308,3895,0,"",1,all,"",""
125,1611,0,"",0,all,"",""
304,8668,0,"",24,all,"",""
48,5499,0,"",7,all,0,""
36,676,0,"",19,all,"",""
286,9898,0,"",3,all,"",""
89,9498,0,"",0,all,"",""
213,8141,0,"",25,all,"",""
242,8633,0,"",3,all,"",""
267,8880,0,"",2,all,"",""
216,8247,0,"",36,all,"",""
184,5647,0,"",0,all,"",""
129,1999,0,"",4,all,0,""
242,7728,0,"",6,all,"",""
298,6621,0,"",25,all,"",""
308,10289,0,"",28,all,"",""
299,9139,0,"",34,all,"",""
237,2169,0,"",3,all,"",""
338,11144,0,"",7,all,"",""
178,79,0,"75,74,73,72,71,70,69",11,all,"",""
35,692,0,"",15,all,"",""
261,8983,0,"",11,all,"",""
307,9163,0,"",44,all,"",""
147,883,0,"",2,all,"",""
49,5344,0,"",9,all,"",""
37,1139,0,"",0,all,"",""
72,1141,0,"",0,all,"",""
8,142,0,"84,139,106,107,108,109,110,111,134,140,141",11,all,"",""
305,3805,0,"",1,all,"",""
305,4253,0,"",6,all,"",""
214,8212,0,"",13,all,"",""
36,675,0,"",17,all,"",""
132,2019,0,"",0,all,"",""
328,10904,0,"",4,all,"",""
213,8125,0,"",9,all,"",""
298,4331,0,"",23,all,"",""
308,7858,0,"",17,all,"",""
300,4285,0,"",20,all,"",""
214,8207,0,"",8,all,"",""
338,11275,0,"",11,all,0,""
195,8430,0,172,1,all,"",""
8,148,0,"84,139,106,107,108,109,110,111,134,140,141,142,143,144,145,146,147",17,all,"",""
215,8216,0,"8206,8207,8208,8209,8210,8211,8212,8214,8215",16,all,"",""
309,5718,0,"",9,all,"",""
17,687,0,"",8,all,"",""
30,273,0,"",4,all,"",""
205,9691,0,"",16,all,0,""
328,10892,0,"",1,all,"",""
17,690,0,"",15,all,"",""
270,9038,0,"",1,all,0,""
317,8735,0,"",5,all,"",""
306,4361,0,"",3,all,"",""
310,9181,0,"",26,all,"",""
325,11288,0,"",0,all,0,""
52,10251,0,"",12,all,"",""
214,8217,0,"",17,all,"",""
34,216,0,"",16,all,"",""
309,9133,0,"",13,all,"",""
17,853,0,"",16,all,"",""
307,6683,0,"",11,all,"",""
195,2372,0,172,3,all,"",""
151,10004,0,"",7,all,"",""
169,5106,0,"",2,all,"",""
307,6679,0,"",9,all,"",""
307,7628,0,"",22,all,"",""
330,11305,0,"",7,all,0,""
303,9139,0,"",18,all,"",""
307,6589,0,"",6,all,"",""
314,5636,0,"",9,all,"",""
298,9794,0,"",35,all,"",""
306,8352,0,"",16,all,"",""
337,11252,0,"",0,all,"",""
254,9572,0,"",1,all,0,""
31,840,0,"",4,all,"",""
298,7850,0,"",27,all,"",""
27,730,0,"",5,all,"",""
182,5058,0,"",0,all,"",""
8,110,0,"84,106,107,108,109,139",6,all,"",""
287,9974,0,"",3,all,"",""
43,234,0,"",10,all,0,""
259,2100,0,"",1,all,"",""
300,4309,0,"",22,all,"",""
316,10831,0,"",2,all,"",""
211,10094,0,"",3,all,0,""
52,8580,0,"",7,all,"",""
26,732,0,"",14,all,"",""
36,226,0,"",2,all,"",""
299,4427,0,"",21,all,"",""
307,7622,0,"",19,all,"",""
205,9010,0,"",14,all,0,""
330,11318,0,"",12,all,0,""
89,698,0,"",2,all,"",""
277,9875,0,"",5,all,0,""
199,7731,0,"",5,all,"",""
162,172,0,"",0,all,"",""
209,80,0,"",12,all,"",""
213,8142,0,"",26,all,"",""
38,672,0,"",7,all,"",""
27,206,0,"",17,all,"",""
212,8014,0,"",2,all,"",""
52,8598,0,"",25,all,"",""
298,9784,0,"",30,all,"",""
311,3883,0,"",10,all,"",""
261,8982,0,"",12,all,"",""
206,7719,0,"",2,all,"",""
191,5376,0,"",3,all,"",""
167,5009,0,"",3,all,"",""
328,11321,0,"",12,all,0,""
300,9143,0,"",36,all,"",""
111,687,0,"",6,all,"",""
168,5078,0,"",3,all,"",""
212,8019,0,"",9,all,"",""
180,1057,0,"",4,all,"",""
166,5084,0,"",5,all,"",""
163,5128,0,"",5,all,"",""
309,9760,0,"",17,all,"",""
214,8243,0,"",32,all,"",""
294,10062,0,"",2,all,"",""
312,4065,0,"",2,all,"",""
204,11456,0,"",8,all,"",""
277,9873,0,"",3,all,0,""
222,1748,0,"",2,all,"",""
298,3975,0,"",16,all,"",""
296,10646,0,"",0,all,"",""
307,9129,0,"",39,all,"",""
184,5652,0,"",4,all,"",""
307,10020,0,"",50,all,"",""
303,4427,0,"",7,all,"",""
181,5108,0,"",1,all,"",""
36,8179,0,"",23,all,"",""
162,2169,0,"",2,all,"",""
205,8708,0,"",15,all,"",""
114,180,0,172,1,all,"",""
306,8682,0,"",27,all,"",""
199,6263,0,"",0,all,"",""
308,9760,0,"",24,all,"",""
306,8424,0,"",23,all,"",""
223,2170,0,"",2,all,"",""
173,4830,0,"",4,all,"",""
306,4427,0,"",4,all,"",""
310,9772,0,"",27,all,"",""
214,8228,0,"",1,all,"",""
308,6651,0,"",12,all,"",""
253,4954,0,"",5,all,"",""
299,3817,0,"",7,all,"",""
306,6643,0,"",10,all,"",""
305,10281,0,"",16,all,"",""
309,4081,0,"",2,all,"",""
42,7710,0,"",2,all,0,""
28,8713,0,"",0,all,"",""
180,760,0,"",10,all,"",""
181,5113,0,"",3,all,"",""
17,187,0,"",13,1,"",""
303,9163,0,"",19,all,"",""
328,11311,0,"",8,all,0,""
309,4361,0,"",5,all,"",""
299,10018,0,"",41,all,"",""
53,8596,0,"",10,all,"",""
151,2102,0,"",1,all,"",""
310,4743,0,"",31,all,"",""
30,8638,0,"",7,all,0,""
312,10311,0,"",7,all,"",""
236,9572,0,"",2,all,0,""
300,4427,0,"",24,all,"",""
151,8708,0,"",6,all,"",""
37,1173,0,"",2,all,0,""
328,11085,0,"",6,all,"",""
183,5357,0,"",0,all,"",""
215,8245,0,"8233,8235,8236,8238,8239,8240,8241,8242,8243,8244",34,all,"",""
178,77,0,"69,70,71,72,73,74,75",9,all,"",""
24,172,0,"",0,all,"",""
36,223,0,"",12,all,"",""
304,4327,0,"",13,all,"",""
37,793,0,"",5,all,"",""
29,5633,0,"",5,all,0,""
308,9201,0,"",23,all,"",""
270,9039,0,"",2,all,0,""
56,647,0,"",1,all,"",""
186,5860,0,"",8,all,"",""
180,8762,0,"",25,all,"",""
27,5140,0,"",10,all,"",""
163,5129,0,"",4,all,"",""
28,8340,0,"",8,all,0,""
17,1068,0,"",18,all,"",""
26,9014,0,"",17,all,0,""
310,4745,0,"",13,all,"",""
339,11271,0,"",9,all,0,""
205,7399,0,"",5,all,"",""
17,186,0,"",9,1,"",""
214,8206,0,"",7,all,"",""
166,5080,0,"",1,all,"",""
306,8702,0,"",28,all,"",""
247,8734,0,"",1,all,"",""
103,1519,0,"",3,all,"",""
181,5015,0,"",8,all,"",""
24,178,0,172,2,all,"",""
190,5988,0,"",2,all,0,""
220,8326,0,"",0,all,"",""
186,5742,0,"",1,all,"",""
42,1135,0,"",0,all,"",""
343,11296,0,"",5,all,"",""
282,8530,0,"",0,all,"",""
284,9898,0,9897,1,all,"",""
17,2174,0,"",10,all,"",""
53,8554,0,"",2,all,"",""
36,669,0,"",5,all,"",""
28,8339,0,"",5,all,0,""
157,8576,0,"",4,all,"",""
212,8011,0,"",1,all,"",""
214,8244,0,"",33,all,"",""
199,7322,0,"",3,all,"",""
208,7792,0,"",1,all,"",""
187,5641,0,"",5,all,"",""
180,220,0,"",3,all,"",""
27,732,0,"",13,all,"",""
30,8637,0,"",2,all,0,""
111,10674,0,"",10,all,0,""
261,8980,0,"",0,all,"",""
111,10004,0,"",14,all,"",""
311,6587,0,"",5,all,"",""
341,11374,0,"",0,all,0,""
286,9953,0,"",0,all,"",""
206,7801,0,"",0,all,"",""
307,8792,0,"",37,all,"",""
341,11352,0,"",5,all,0,""
299,4437,0,"",22,all,"",""
53,8585,0,"",9,all,"",""
41,767,0,"",1,all,"",""
196,6072,0,"",3,all,0,""
270,9042,0,"",5,all,"",""
327,10854,0,"",2,all,"",""
108,8576,0,"",4,all,"",""
307,7630,0,"",23,all,"",""
278,10923,0,"",1,all,0,""
296,10659,0,"",3,all,"",""
153,2166,0,"",0,all,"",""
151,9030,0,"",2,all,"",""
111,187,0,"",9,all,"",""
310,6613,0,"",16,all,"",""
53,1142,0,"",0,all,"",""
52,8554,0,"",2,all,"",""
307,9145,0,"",43,all,"",""
287,9953,0,"",2,all,"",""
129,2000,0,"",5,all,0,""
43,1173,0,"",1,all,0,""
209,75,0,"",7,all,"",""
247,8730,0,"",2,all,"",""
331,11253,0,"",5,all,0,""
29,744,0,"",10,all,"",""
195,197,0,172,5,all,"",""
321,11383,0,"",2,all,"",""
300,10046,0,"",39,all,"",""
214,8239,0,"",28,all,"",""
152,2104,0,"",5,all,"",""
310,3863,0,"",2,all,"",""
181,5116,0,"",5,all,"",""
310,8806,0,"",22,all,"",""
29,839,0,"",3,all,"",""
307,7642,0,"",28,all,"",""
213,8136,0,"",20,all,"",""
104,5319,0,"",1,all,0,""
34,8764,0,"",23,all,"",""
270,9035,0,"",12,all,"",""
306,7806,0,"",12,all,"",""
207,172,0,"",0,all,"",""
8,106,0,"84,139",2,all,"",""
307,4361,0,"",1,all,"",""
331,11259,0,"",8,all,0,""
214,8219,0,"",19,all,"",""
215,8235,0,8233,25,all,"",""
213,8152,0,"",35,all,"",""
126,1059,0,"1060,1062,1818",0,all,"",""
153,2170,0,"",2,all,"",""
178,76,0,"69,70,71,72,73,74,75",8,all,"",""
261,7753,0,"",7,all,"",""
214,8211,0,"",12,all,"",""
26,206,0,"",18,all,"",""
213,8150,0,"",34,all,"",""
53,8588,0,"",14,all,"",""
8,147,0,"84,139,106,107,108,109,110,111,134,140,141,142,143,144,145,146",16,all,"",""
7,82,0,"69,70,71,72,73,74,75",14,all,"",""
215,8214,0,"8206,8207,8208,8209,8210,8211,8212",14,all,"",""
277,9835,0,"",1,all,0,""
214,8214,0,"",14,all,"",""
48,1301,0,"",3,all,"",""
249,1488,0,"",1,all,"",""
36,982,0,"",21,all,"",""
298,9788,0,"",32,all,"",""
8,153,0,"84,139,106,107,108,109,110,116",25,all,"",""
339,11272,0,"",10,all,0,""
43,1137,0,"",0,all,"",""
343,10876,0,"",2,all,"",""
259,172,0,"",0,all,"",""
312,9173,0,"",5,all,"",""
28,8638,0,"",7,all,0,""
215,8207,0,8206,8,all,"",""
307,4095,0,"",0,all,"",""
299,4253,0,"",17,all,"",""
31,837,0,"",1,all,"",""
186,5743,0,"",2,all,"",""
247,8732,0,"",3,all,"",""
196,5387,0,"",0,all,"",""
31,838,0,"",2,all,"",""
341,11358,0,"",11,all,0,""
26,8712,0,"",1,all,"",""
105,1567,0,"",1,all,"",""
21,172,0,"",0,all,"",""
8,145,0,"84,139,106,107,108,109,110,111,134,140,141,142,143,144",14,all,"",""
216,8242,0,"",31,all,"",""
216,8239,0,"",28,all,"",""
328,10900,0,"",0,all,"",""
35,187,0,"",6,all,"",""
214,8226,0,"",5,all,"",""
298,10275,0,"",37,all,"",""
53,8595,0,"",23,all,"",""
249,1748,0,"",2,all,"",""
308,6589,0,"",10,all,"",""
299,8390,0,"",31,all,"",""
36,193,0,"",20,all,"",""
195,8591,0,"",8,all,"",""
182,5026,0,"",4,all,"",""
67,883,0,"",0,all,"",""
294,10078,0,"",4,all,"",""
16,182,0,"",1,all,"",""
310,4451,0,"",12,all,"",""
133,8939,0,"",0,all,"",""
127,9026,0,"",0,all,"",""
251,2170,0,"",0,all,"",""
316,10812,0,"",1,all,"",""
212,8022,0,"",12,all,"",""
305,5674,0,"",10,all,"",""
52,8595,0,"",23,all,"",""
307,7892,0,"",34,all,"",""
331,11262,0,"",11,all,0,""
216,8244,0,"",33,all,"",""
195,180,0,172,4,all,"",""
8,113,0,"107,108,109,110,111,112,139,134,140,141,142,143,144,145,146,147,148,149,150",21,all,"",""
301,3805,0,"",4,all,"",""
191,5357,0,"",0,all,"",""
213,8123,0,"",7,all,"",""
300,6621,0,"",28,all,"",""
300,8654,0,"",33,all,"",""
64,815,0,"",1,all,"",""
8,84,0,"",0,all,"",""
52,10252,0,"",19,all,"",""
78,1542,0,"",0,all,0,""
36,673,0,"",11,all,"",""
309,3699,0,"",0,all,"",""
296,10362,0,"",2,all,"",""
296,10364,0,"",5,all,"",""
211,9973,0,"",1,all,0,""
34,1034,0,"",6,all,"",""
212,8017,0,"",7,all,"",""
8,140,0,"84,139,106,107,108,109,110,111,134",9,all,"",""
305,4063,0,"",2,all,"",""
41,769,0,"",5,all,"",""
224,2169,0,"",7,all,"",""
184,5653,0,"",5,all,"",""
242,9103,0,"",0,all,"",""
52,8592,0,"",11,all,"",""
36,674,0,"",9,all,"",""
309,10281,0,"",19,all,"",""
52,8576,0,"",4,all,"",""
270,9043,0,"",20,all,0,""
301,4217,0,"",12,all,"",""
299,9165,0,"",36,all,"",""
149,2089,0,"",4,all,"",""
268,8761,0,"",0,all,"",""
65,1144,0,"",0,all,"",""
224,2166,0,"",6,all,"",""
204,8580,0,"",5,all,"",""
8,157,0,"107,108,109,110,156,155,154,153,116",29,all,"",""
298,4111,0,"",17,all,"",""
212,8018,0,"",8,all,"",""
72,1742,0,"",2,all,"",""
306,8420,0,"",21,all,"",""
298,4479,0,"",5,all,"",""
111,1756,0,"",0,all,"",""
321,10828,0,"",0,all,0,""
235,9572,0,"",4,all,0,""
339,11276,0,"",12,all,0,""
216,8238,0,"",27,all,"",""
212,8015,0,"",3,all,"",""
39,1174,0,"",2,all,0,""
306,7814,0,"",13,all,"",""
215,8224,0,"8231,8228,8234",3,all,"",""
178,74,0,84,6,all,"",""
195,6789,0,172,7,all,"",""
26,10004,0,"",23,all,"",""
158,5245,0,"",3,all,0,""
328,11088,0,"",13,all,"",""
223,2100,0,"",0,all,"",""
304,3927,0,"",7,all,"",""
215,8221,0,"8206,8207,8208,8209,8210,8211,8212,8214,8215,8216,8217,8218,8219,8220",21,all,"",""
37,8708,0,"",13,all,"",""
279,10140,0,"",3,all,0,""
298,9179,0,"",12,all,"",""
29,840,0,"",4,all,"",""
17,685,0,"",5,all,"",""
171,5097,0,"",4,all,"",""
157,10254,0,"",10,all,"",""
299,3805,0,"",5,all,"",""
260,4970,0,"",5,all,"",""
204,8577,0,"",4,all,"",""
309,4123,0,"",3,all,"",""
300,4253,0,"",19,all,"",""
157,10004,0,"",12,all,"",""
260,1488,0,"",1,all,"",""
43,7368,0,"",5,all,0,""
205,7397,0,"",6,all,"",""
175,5091,0,"",1,all,"",""
209,77,0,"",9,all,"",""
17,692,0,"",19,all,"",""
189,5875,0,"",8,all,"",""
188,5753,0,"",6,all,"",""
264,9026,0,"",0,all,0,""
27,9867,0,"",8,all,"",""
30,8340,0,"",8,all,0,""
311,4865,0,"",3,all,"",""
335,11143,0,"",1,all,"",""
270,9044,0,"",10,all,"",""
314,10875,0,"",15,all,"",""
178,69,0,84,1,all,"",""
16,185,0,"",4,all,"",""
306,5694,0,"",5,all,"",""
52,8573,0,"",17,all,"",""
166,5081,0,"",2,all,"",""
305,4081,0,"",3,all,"",""
216,8214,0,"",14,all,"",""
129,1998,0,"",3,all,0,""
31,5633,0,"",5,all,0,""
205,7692,0,"",3,all,0,""
38,675,0,"",17,all,"",""
209,82,0,"",14,all,"",""
26,9823,0,"",21,all,"",""
299,10277,0,"",47,all,"",""
171,5094,0,"",1,all,"",""
28,10004,0,"",10,all,"",""
304,8654,0,"",23,all,"",""
185,5642,0,"",0,all,"",""
235,2170,0,"",2,all,"",""
214,8208,0,"",9,all,"",""
180,766,0,"",5,all,"",""
256,8734,0,"",1,all,"",""
212,8020,0,"",10,all,"",""
310,4165,0,"",5,all,"",""
216,8232,0,"",23,all,"",""
204,11457,0,"",13,all,"",""
204,7415,0,"",11,all,0,""
301,4123,0,"",9,all,"",""
301,10321,0,"",26,all,"",""
308,4173,0,"",3,all,"",""
306,9155,0,"",33,all,"",""
215,8218,0,"8206,8207,8208,8209,8210,8211,8212,8214,8215,8216,8217",18,all,"",""
64,207,0,"",2,all,"",""
298,4079,0,"",7,all,"",""
111,1068,0,"",12,all,"",""
174,4372,0,"",7,all,"",""
7,74,0,73,6,all,"",""
39,795,0,"",7,all,"",""
65,203,0,"",3,all,"",""
162,2166,0,"",1,all,"",""
53,8573,0,"",17,all,"",""
215,8226,0,"8231,8228,8234,8224,8225",5,all,"",""
37,10004,0,"",14,all,"",""
35,1147,0,"",0,all,"",""
126,8406,0,"",4,all,"",""
17,684,0,"",2,all,"",""
53,8597,0,"",24,all,"",""
306,8806,0,"",31,all,"",""
304,10016,0,"",29,all,"",""
341,11357,0,"",10,all,0,""
38,981,0,"",15,all,"",""
215,8234,0,"8231,8228",2,all,"",""
126,1060,0,"",1,all,"",""
180,216,0,"",17,all,"",""
329,10924,0,"",7,all,"",""
308,7836,0,"",16,all,"",""
299,9179,0,"",37,all,"",""
324,11319,0,"",1,all,"",""
187,5636,0,"",0,all,"",""
34,1140,0,"",0,all,"",""
64,8771,0,"",7,all,"",""
317,10646,0,"",6,all,"",""
180,8764,0,"",24,all,"",""
305,9179,0,"",14,all,"",""
215,8246,0,"8233,8235,8236,8238,8239,8240,8241,8242,8243,8244,8245",35,all,"",""
298,5682,0,"",11,all,"",""
240,7834,0,"",1,all,"",""
331,11375,0,"",0,all,0,""
249,8326,0,"",0,all,"",""
298,9786,0,"",31,all,"",""
48,8708,0,"",15,all,"",""
43,8982,0,"",12,all,"",""
307,7602,0,"",16,all,"",""
257,2100,0,"",3,all,"",""
308,6583,0,"",9,all,"",""
308,10285,0,"",27,all,"",""
310,3921,0,"",3,all,"",""
35,853,0,"",12,all,"",""
325,11289,0,"",1,all,0,""
181,5111,0,"",2,all,"",""
216,8210,0,"",11,all,"",""
303,6621,0,"",11,all,"",""
308,8816,0,"",20,all,"",""
257,2372,0,"",2,all,"",""
35,689,0,"",4,all,"",""
214,8216,0,"",16,all,"",""
34,8909,0,"",22,all,"",""
300,3727,0,"",4,all,"",""
240,7907,0,"",0,all,"",""
43,1174,0,"",2,all,0,""
221,2372,0,"",1,all,"",""
299,4539,0,"",23,all,"",""
310,7896,0,"",19,all,"",""
330,10906,0,"",5,all,0,""
8,149,0,"84,139,106,107,108,109,110,111,134,140,141,142,143,144,145,146,147,148",18,all,"",""
213,8196,0,"",1,all,"",""
39,1180,0,"",9,all,0,""
200,6523,0,"",1,all,0,""
248,5155,0,"",0,all,"",""
205,7394,0,"",12,all,"",""
35,691,0,"",13,all,"",""
38,8179,0,"",23,all,"",""
187,5637,0,"",1,all,"",""
299,9772,0,"",40,all,"",""
302,4079,0,"",3,all,"",""
180,8909,0,"",19,all,"",""
216,8208,0,"",9,all,"",""
26,736,0,"",8,all,"",""
307,5694,0,"",3,all,"",""
298,3883,0,"",15,all,"",""
64,8708,0,"",8,all,"",""
301,4287,0,"",15,all,"",""
27,1121,0,"",1,all,0,""
56,659,0,"",2,all,"",""
308,8700,0,"",19,all,"",""
204,8583,0,"",14,all,"",""
309,10285,0,"",20,all,"",""
306,9133,0,"",32,all,"",""
270,9051,0,"",18,all,"",""
7,69,0,8432,1,all,"",""
42,777,0,"",8,all,"",""
292,6042,0,"",1,all,"",""
307,10295,0,"",54,all,"",""
97,479,0,"",0,all,"",""
307,9139,0,"",42,all,"",""
41,8008,0,"",3,all,0,""
338,11141,0,"",6,all,"",""
52,8596,0,"",10,all,"",""
7,73,0,72,5,all,"",""
338,11279,0,"",13,all,0,""
40,2421,0,2196,5,all,"",""
215,8231,0,"",0,all,"",""
49,5730,0,"",6,all,"",""
343,10877,0,"",3,all,"",""
53,8598,0,"",25,all,"",""
178,82,0,"69,70,71,72,73,74,75",14,all,"",""
108,8573,0,"",9,all,"",""
109,1529,0,"",0,all,"",""
53,8584,0,"",8,all,"",""
298,8806,0,"",10,all,"",""
317,5124,0,"",1,all,"",""
37,795,0,"",7,all,"",""
49,2354,0,"",11,all,0,""
31,5632,0,"",6,all,0,""
129,1997,0,"",2,all,0,""
310,4793,0,"",14,all,"",""
328,10907,0,"",5,all,"",""
285,9897,0,"",0,all,"",""
307,6583,0,"",5,all,"",""
122,1807,0,1611,3,all,"",""
301,4229,0,"",13,all,"",""
313,4063,0,"",1,all,"",""
301,9179,0,"",22,all,"",""
293,8258,0,"",5,all,"",""
35,10674,0,"",7,all,0,""
213,8143,0,"",27,all,"",""
34,1036,0,"",10,all,"",""
309,6589,0,"",11,all,"",""
74,1152,0,"",0,all,"",""
314,5741,0,"",2,all,"",""
38,224,0,"",10,all,"",""
308,10006,0,"",25,all,"",""
330,11309,0,"",10,all,0,""
299,3981,0,"",11,all,"",""
310,9139,0,"",23,all,"",""
303,8798,0,"",16,all,"",""
309,4063,0,"",1,all,"",""
311,5696,0,"",4,all,"",""
209,71,0,"",3,all,"",""
164,5099,0,"",0,all,"",""
303,8804,0,"",17,all,"",""
98,519,0,"",0,all,"",""
343,11096,0,"",4,all,"",""
214,8234,0,"",2,all,"",""
215,8228,0,8231,1,all,"",""
302,6621,0,"",12,all,"",""
298,4437,0,"",24,all,"",""
59,1278,0,"",3,all,"",""
51,333,0,"",7,all,"",""
173,4372,0,"",3,all,"",""
307,10285,0,"",53,all,"",""
122,1611,0,"",0,all,"",""
36,8711,0,"",0,all,"",""
213,8139,0,"",23,all,"",""
27,2428,0,"",15,all,0,""
314,5742,0,"",3,all,"",""
305,4131,0,"",5,all,"",""
328,11087,0,"",10,all,"",""
204,8708,0,"",15,all,"",""
216,8226,0,"",5,all,"",""
31,841,0,"",13,all,"",""
133,9019,0,"",1,all,"",""
30,8457,0,"",3,all,0,""
309,10321,0,"",21,all,"",""
299,9163,0,"",35,all,"",""
304,3851,0,"",3,all,"",""
306,9738,0,"",36,all,"",""
31,1056,0,"",16,all,"",""
252,8584,0,"",1,all,"",""
206,10327,0,"",3,all,"",""
164,5103,0,"",4,all,"",""
158,5238,0,"",2,all,0,""
301,4063,0,"",6,all,"",""
216,8227,0,"",6,all,"",""
204,7971,0,"",7,all,"",""
260,8326,0,"",0,all,"",""
126,8411,0,"",5,all,"",""
260,4954,0,"",4,all,"",""
306,7824,0,"",14,all,"",""
31,1095,0,"",11,all,"",""
39,5331,0,"",12,all,"",""
189,7729,0,"",9,all,"",""
338,11281,0,"",14,all,0,""
27,9915,0,"",6,all,0,""
