id,filename,type,detected_language
877,98f7eba0095685946a4aeaaf9c6eb0321256078032.txt,short,en
1858,a3a71c2b600efcdfae30dcc4f26b6640235570995.txt,short,en
2073,7e650b5390a097ae58929c9904594cba1354839603.txt,long,en
522,4754bb2eff72623e5ea3619b527d961a66902309.txt,short,en
1723,971568f8225173908f75e1e0f2b3df71252561452.txt,short,en
1317,1bc86e0edf66c59abc133964ee67a4fd789294004.txt,short,en
539,38a6b99cfa4ac49c1d0c3833a9e618c52000348171.txt,short,en
1933,dd5c68cedd29457e3f694ab3ec5af829249021350.txt,short,en
457,93864c1b5c356c263ff738c5ba649c181753406967.txt,short,en
1352,ab122ffd666b0310f102c4268facab0c1718507768.txt,short,en
1283,89b3cb7c428777c79e04fd1894402efd1012565471.txt,long,en
784,6c4bf4702817063272e99f123b6e492c1978777813.txt,short,en
2082,cee4dcf7ddbd2ce603153861e3cb1047312310486.txt,short,en
1773,bc930bc5f79b9d2d1a77abc14c764fde75509412.txt,short,en
221,4f96eff361914b384b7fadd6278dfb061210110680.txt,short,en
1253,f343ee7bc54b692345425f31badd9c241616893351.txt,short,en
1969,cfad7caec0ada059798fa20cd1d1b0ac107435776.txt,short,en
1498,f0d0a8ab901df0d02d84690b31efff291093409877.txt,short,en
1806,b5c42067e59f5d9447115e57c515ff011287424429.txt,long,en
1370,4b4141e83976744643e6829b3d9a59e91967831277.txt,short,en
45,902271efd8d2481ecdd9139d0a48aaba495725505.txt,short,en
29,94f15273d3cf64651b8e917c892a19761411276244.txt,short,en
183,09d8bc47836c7a3799d0fbb25c0566d791189025.txt,short,en
894,40e24936dce33eef426372cc4a503514522418108.txt,short,ro
786,b038833eee1020843ee29fbf9f6ea726546162875.txt,long,en
225,bc4edaaebcce3d718d512d78a7f93e551620492055.txt,short,en
1033,a1e9fce8a1f6f6bbd17559a3db5aa74b1788605887.txt,long,en
1206,821923aa592e0b9784efdc04a05635a31516435734.txt,short,en
970,ab9ebefdef38f18c7b65731269588ee21724952557.txt,short,en
1547,7f7f2916354629f7b498df86dac7b6c95914905.txt,short,en
389,e48151089e17e2cc88ba51a72a70346c1068816059.txt,short,en
1199,97e699f5d6ef38b9dc9c262cf7e4e29e2123263657.txt,short,en
25,0c61e1de120f7be4fca09efe52c6e72f1968861077.txt,short,en
498,de2e2b179e8b5260132c7aee84d23c681591192124.txt,short,en
327,6c9f8ed762c0a5a5397742463835571d1299409469.txt,long,en
1175,c4fd24da7cb60b5212e3b0cbead5d2781698684969.txt,short,en
1814,98cd83aeb59375f8e996e5dc6c8bde7f6245366.txt,short,en
1025,16041e4d955bd830188ecf26bf87ab5e246477185.txt,long,en
1637,03e3a0ce6650dcb0148567a570d492041293706826.txt,short,en
1507,67b6b3e4148f2a8796bf37ae4e6394402065743611.txt,short,en
1091,5756fd73d76a3d836b4c7dc291e0ad6f2126967466.txt,long,en
8,60f04885c41aecea09783651ab9905b6861664908.txt,short,en
1064,1f3f09b9cbec33e69bc8ef4ea748fd7a433853441.txt,short,en
1930,cad8223cef5a97c5e846606160e6fdd8329897590.txt,long,en
1353,58ad94758c92cf31819fbf1250af7e142004599943.txt,long,en
981,ffb1013dcdf63ceb2c29ad6a2a9ab68f189780675.txt,short,en
782,468676e17e01a8916c02734e26fa62991858922031.txt,short,en
115,2846b6113ed213f6142614e9b080b5621394038524.txt,long,en
361,d13cd070c37198fecc2940cd24b0daa01182143890.txt,short,en
431,ca74355e7b1ac67bed5eed2e81e6f384678353626.txt,short,en
299,09bf0e2622e8fa8f5bdeb7cdb383cef71685449730.txt,short,en
1935,d14e4840241ae2f402b3ab098a0ccffa330410138.txt,short,en
103,a4e02a6842adf79d6b5c9af21db3298e904415685.txt,long,en
1203,5b20a54b0dcbb9bb63fb0e265fbf14221432104900.txt,short,en
2076,96f0cfe65a1a8609dd7853e2bda4473b523153634.txt,long,en
916,45a21f7504f403e6ae41aa22a6c51721689276080.txt,long,en
1948,af35da0ecdebec77b7702d3bc96c4d8c1324580205.txt,long,en
1614,bf146ce9ec89f07292a486cf6961beee293372109.txt,short,en
557,03c33f8915cad2f0feb72396a3428e501206819672.txt,long,en
259,75a6f8fbb620249aab34e992c75399f91772564419.txt,short,en
1375,0b4d0dceb4b68fd557f1608f5c5c763e58910380.txt,long,en
783,3f10d8fd5a4ea53eddecb14c5a27ace3209388858.txt,short,en
1982,63b10cf08903c9322be56cf91baef2971204936278.txt,short,en
1348,27e3c034f325d439517e8ea61d81cc59303939817.txt,short,fr
1503,f966107aa1689cd42a0f75a3005231ee493654119.txt,short,en
825,20f80b8de36ac05d4b851ebf293a15961833897902.txt,short,en
1496,28c160a971f712ccb45e535bda78fb09691096359.txt,short,en
1386,74dcd49acb8c848a9e6d762803154cb11940324782.txt,short,en
864,0fb5427ab4aa118cf2933bc36450ef051028276667.txt,long,en
1785,348c83da83d0936a2287720bdf092cfa690762517.txt,short,en
823,423a8ab53f4df35aaf12145f998909491712294569.txt,long,en
383,73fb9a756e948871e932c665cd54e324944311106.txt,short,en
2057,c68d4782a5df1251f27a7227317becd6775885033.txt,long,en
2020,21ef5947f5b0f9ad9449cc889536ea1f733264094.txt,long,en
1305,b3e7b39eec0afd40646baf19a696154a1307589528.txt,long,en
614,8a253daec6084929b23f3578a84b5b0c455196353.txt,long,en
808,e16389c21bcfc45c183acbb5a2e0e73f1742988154.txt,long,en
18,3ed816bd05fc7f1388658f55174639f11535764485.txt,short,en
1667,031990dae2276b2f2c1d9fabc28c1866230762624.txt,short,en
510,c92fd8131f2ac6cc5a5eb9d5b07ae235475219529.txt,short,en
556,1bbc3a19817f1093248e81bbf57f247f2046221729.txt,short,en
563,84777c0b52c589a746e2af13d322b4751068195745.txt,short,en
828,bfb3550413075c188d6eb6b0f6368eb7732046014.txt,long,en
1183,fda9a7514401c8189442b65fee6d371c106192797.txt,short,fr
1082,e8fc017ff5edbf5789012473231a459b1020580520.txt,short,en
1218,b477640de959d762c1b683c1fce94c0b570522813.txt,short,en
1490,f60a1dfedf81a6f040bc3fae42148113487433582.txt,long,en
1958,275af9e07a2c3a6c0f77e387f83d85b9891934148.txt,short,en
2091,068c997a298ea42bec6a828f822182df1964236938.txt,long,en
612,dacb12006dd21fda1471ed0b441d42ad1325025225.txt,long,ar
627,8df496a9dfd9687960ceb47eb7d95af71093593933.txt,long,en
1678,0530532a47b2804de8019bddf89346cc885871812.txt,short,en
870,0a9612b6d9aae492bf99f430ea830de9928952758.txt,short,ar
1246,2d8367d814b739562ed18cc1f8721e1d897052045.txt,short,en
1208,f12d9df13134358494bff1ec3abbbb88829860355.txt,short,en
838,0a73f984a2c5908c624da8f5affec8f71318553639.txt,short,en
1907,dc21419e8b456e858389c568b879d683254880324.txt,short,en
175,6d6331cc22fc870135ba42d4879dcb8a2033569655.txt,long,en
1621,ac5cd456be575102d9b94ff8c48a4eea519488369.txt,long,en
1653,a867c8d4d9d255f48cba36e75b535684413198521.txt,long,en
739,f99ba163aed564d6a026546e1f8b09d31361735192.txt,short,en
1523,5c6384fc04b5fa43a559897c63ebf2742051293473.txt,short,en
1084,acd628f731e525afd5fc42fa3e6aedb2321077156.txt,short,en
869,3e9d6cc557fac22171f162eac8a73697201857922.txt,long,ar
741,4513041ebd86a01af11dd79f7621e589934794734.txt,short,en
532,051b3db78d1a2f9e191f47ecfece40021036836595.txt,short,en
1232,d0ef47639e36013ba563745a0a49f63b828937182.txt,short,en
1240,fc0352885625b459805704756292e6d91579075783.txt,short,en
1758,627412f0d24ad9cb15c45142b521d0152084144427.txt,short,en
346,326a3afd7f411176931de34551f8f91a668587556.txt,short,en
1682,0c909859faa9a84ff3d4267718c6689a1606066612.txt,short,en
1,36f173c7965f01bb64cbc5180ee37d2e2143739605.txt,short,en
2061,c7859cdf3666280721d84309eb9aa920305061225.txt,long,en
80,01ab4bc6e8db8fb883692e056441fc581136288201.txt,long,en
922,cfebc65af84fdbae94cf2635c89b5b271067990314.txt,long,en
1562,7a56345173d72e403de9f252281242581060669125.txt,long,en
1151,485bcf95bf2e37c24026aed426187477117109303.txt,short,en
1488,46f56f87731bc367ca5259162dc448f51335251335.txt,long,en
77,022932a34301f4fe1436c3a94f81911077476041.txt,long,en
1918,8afc65fb037f1a8d58ba1ca42c51eb1b711509972.txt,short,en
463,c3773bf17b169598aa9e9f269eb4a264421580553.txt,short,en
404,da6cff33fd90b43255c0aac799c3b7661799343054.txt,short,en
599,bd26d9721765244be3b3a6da14df755c518008349.txt,short,en
820,8c0157cf99cdbdc58490e61af75043901481704064.txt,short,en
1902,2412659160d1b83ce3a0f8e8a7f0f27f148270673.txt,short,en
1876,5165f47fc25bad064ca7cc7e7db68259302753258.txt,long,en
1688,0d7bc73ce43f8dada3c245c072a3c042829675713.txt,short,en
1551,52a6bdc26799b5f9dad9ab81710cc5211506460344.txt,short,en
1458,a5a448dc10b0eb55cb6e4ce5b64f9f641388755153.txt,short,en
1485,1b4bc370a1f15b51a1993d3ab16ca6551413657956.txt,short,en
1462,880cef5d1d4824d6f3556d9361758815374899001.txt,short,en
339,be177069985f2c590ee4b050190d11061534037456.txt,short,en
1574,162bc284967bac08f87b4f0a5ee3f687278653243.txt,short,en
862,72c2cc7342f73d2c97be4238cdaf5b921304993174.txt,short,fr
1819,a71519a4f4786dcc56dff33f3e278a08788946879.txt,long,en
1244,b0ca20491fc4d13bd1e77eeb8e4cf993356137529.txt,short,en
505,d5f1d18ab4a0826c58321954a6450c90483404885.txt,short,en
170,6d50f14fd0c5468653d07a53d79c1460217786303.txt,short,en
13,02e0f3868004bcf8913800e2b81e2b5d963797176.txt,short,en
693,e1e0e1a71bd9e9bc0b4508cf8f3b82d5662954175.txt,short,en
1363,274977663968f5fbb77603b0d88374fa1068217176.txt,long,en
461,31e5f3d1031b3475e2a50d855bec7604703970204.txt,short,en
625,f62b2def50e137312fb7cbf1351c18601587623788.txt,long,en
63,48b80890cc9cd3075f47dd7a06b29ec5332302734.txt,short,en
90,e8b269d8da0001b38c1db663fdedf0af1406150938.txt,short,en
881,ba01d4a5e17f93786ea4ce3d6a2f5c60382072712.txt,long,en
2004,d8d7662aa3920c0ca7c5445cf5573d221420778854.txt,long,en
1174,98f7ce25218f8f68a45077e52a3b32f11024403804.txt,short,en
1184,edd206539638bdb89e537365e0c9c4da512880771.txt,long,fr
785,3d08e95e248b7a612efabc69e52af282768622855.txt,short,en
409,b6f90a6d6152727622730b501c6c7b1e1959433806.txt,long,en
28,8fc29023062b52775d5a24bd6f3858ad1385650366.txt,long,en
1296,949987c05c5d1bd8ea7c9d6fb86d80d19614544.txt,long,en
250,135ed1716eab30795ff3882374bd2d8e1839070837.txt,short,en
1226,c12bc60042595f9563ce5a368f505bb61023130732.txt,short,en
629,fceb2794f6cab3f7e41b391ec17a49801829321642.txt,long,en
709,8d9d08712702b275445c36dacf27046f235390445.txt,long,en
750,2bf5d78fb94988627804c8015228791c1745200952.txt,short,en
2030,e9ad5b0d2fd951b8cfd35a0fe8b88dae39885119.txt,short,en
1832,cb15f2c39da6431a3325104dddce158e739391447.txt,short,en
1247,1b581382da56e99ad970cda1bcbe892e22004254.txt,short,en
757,37d59746700dca23efa014404b55998b1484278565.txt,short,en
561,5496fd7758382529b742249f565205e01645401847.txt,long,en
1873,7ed2183882b45d16dca1aadc8050df5e1835732904.txt,short,en
1580,6e0ed970a838866edd0b59b21b6f91081500043733.txt,short,en
108,cf3f238f256038047b61b902d3bc16391257307755.txt,short,en
1515,d4de61e4e3da1ca7de40f03244da476b120220857.txt,long,en
1749,8d21b4d5f9bcbb6ed2890e7c21058ce7943550643.txt,long,en
1047,5c38117c018e50193c001aee51b0a3d12008979537.txt,short,en
392,4bc82b8d5a7698848035bc684c922f601604121504.txt,long,en
1278,f718a038d3b1685f6ec98032e4a33b45651341667.txt,long,en
1165,66513a5b68fa88066975ffbf514b7de01637853615.txt,long,en
85,3043d7dbe7e3b60f5ec11a6a4ceccb82889055761.txt,short,en
1014,12598f010e5f0acd0d108410c1d017ce1501321347.txt,short,en
1426,d96e0993e12c1357c9e7a86124035e2167261608.txt,short,en
1225,ffb0be3746931d1a1feac9df45bbb983565096491.txt,short,en
764,287a38893fe572b3a4628cb9eba15e51727621515.txt,short,en
1856,f2ed9d8325bad56b2283c62ab11b8cf12115427614.txt,short,en
623,20b38279c26fe0ec15e75be4e5e1be781559095892.txt,long,en
822,34f1432b3632103cc86cc025c8c0666d1786229988.txt,short,en
1584,fa3d7a0b3298b8382590b7f2f44c29771686116364.txt,short,en
1909,28d405d5a392932770ed9608cfcabad41946826006.txt,long,en
1875,aaf4f3fdfbd3e8cdf99e962ebed870281805091047.txt,short,en
397,28023ac46bbd36d03f82bc5b04d943d1685961500.txt,short,en
199,984969dd7db72ab3a4523a5d237d946e1310113567.txt,short,en
1310,6f631baa4f75a47c0fa76a25e9f65a431867245777.txt,short,en
2034,5a11fc8d2d8d9d169239246e9c1cb71a1370819189.txt,short,en
206,603ec4643e05870d00289ff3b3273d251452277295.txt,long,en
1128,96995d9a92470b092931326a027e3cd81366582279.txt,short,en
1012,e705515051676d1c04e4b6ea9f8b9654587075649.txt,short,en
537,48fd4b77ddeac1fe1c9a9e9b3faeef651679530408.txt,short,en
695,57f30866ed34dfc7fd71999cd8634a211637472776.txt,short,en
586,0a404b489e2650403c1a9e6d963c454c886088972.txt,short,en
1224,fec32a9004afd4f487eee2b2556b33db1576285485.txt,short,en
1227,74d6588f1ebd0f2bc02475042056e4e71193028878.txt,short,en
835,76a12ede85da81f2b439824f937cbb58422105725.txt,long,en
1138,1f0f68e027231c8c9dbee9b980053f7c585645755.txt,long,en
575,336208537ca77983c61747b382d2205d235241617.txt,long,en
1545,1a880c7f1de7df49a46e23cca5c437002057411761.txt,short,en
995,61bbdb77b1c5eee3747d67b7e52e60a2817603942.txt,short,en
1870,6b72704c7611ad80188e4a8a4b5fa41e1621054354.txt,short,en
1714,5886b95d12226b9ed599168c72e815e81758344131.txt,long,en
1056,534965e85066fd0b768c96071ca83ebd599695313.txt,long,en
179,6051767a1bdd4a7d17ec533350630e081725226188.txt,short,en
1074,52c7d709bca4e034852b105875c10cb71697445389.txt,short,en
1202,90581bd252cd4bef2cdab5239d0872f21125124349.txt,long,en
521,5ebb44d3019bfb6aa7c14524e6a72e431469221552.txt,short,en
1990,46344d424804cc0aece54d5878b73bd3569091979.txt,long,en
712,0e6dbb8c15a5048b6cc01f8b1560c3dc490723922.txt,short,en
154,5f2e0421d1ba46a9fe66ff989303671155794129.txt,short,en
927,0694d39ac79740ba514e5da91a79c3e5802053548.txt,short,en
999,d59d06437cf192f2873bc8a65d70b1ca1645709452.txt,short,en
1314,ddc81d85ac062e73753a5866013346cb183813904.txt,short,en
895,99b3ee42d53b6fe3a6d5360e488ffa45507713573.txt,short,en
1376,2aff6dee4baad06909126479419709fc1918960793.txt,short,en
185,7491e32bd3d4de05344317cfaaa892e31801343960.txt,short,en
385,ab207e8ce0ae18ae418f6d662a2ac38f483670208.txt,short,en
1713,2158e337296406c7f3fe6eb4e22d91b81253957471.txt,short,en
545,5048148cd0f49e38df6cb035e092a7fd2099176979.txt,short,en
39,06e16cc38162ac5b874ceed58dc850b4745966964.txt,short,en
1543,9fbf08d903bcf07b525852ceb6d5dae7806374719.txt,short,en
37,c7de4774a4c4f96fa29d824ac3aee0cc1945597792.txt,short,en
126,c3f5c93f5409d3a8286c13e5401b45661993231037.txt,short,en
1024,471b8dddcedd397ef843bf65075c2ea0272984991.txt,short,en
95,6c82851807f5c577575be7978be404af1403883063.txt,long,en
350,e384848acfa9fc3e55fd08c5115c61d9581188687.txt,long,en
1242,f0e2b9b013e651ad2b188ab2ab5508081794966820.txt,short,en
1738,5bab6ba3314e4e60bca4cc3689632a2e1746832953.txt,short,en
1901,f1c3fc0273c7236f8f14ac8a0fdd7cb31363478803.txt,short,en
324,6d0757c4d857324317c94e42e1c09746531688598.txt,short,en
1308,90deddc2f9d66191a834d4cc32edb1651577108310.txt,short,en
1648,6bd08affb38c305e0add2eb640edc5211037592689.txt,short,en
384,de2cc5976d3094f5feec42ce1ff30153146845903.txt,short,en
1463,8fc2b0045bb64642eb4a9fe1b157207c1095140347.txt,long,en
1502,02edfdb3f6d41b37c8a28e8e54a0cd281979240105.txt,short,en
1803,97cf1982ec19450c501e4da81210dc5f1054859572.txt,short,en
1306,e710fc7445d491fd16fb87c526275eb31071959151.txt,short,en
1040,75e3a1925e1e345d44c18bd2844cd7dd562908552.txt,short,en
257,e0d14d8258aac78c536ce0420584acd9868995744.txt,short,en
405,0c549808a5885e4374fe61744850bf5f1218120636.txt,short,en
772,9619502de7de63ec668021cb0c67a24c1368861082.txt,short,en
1704,67055c73d7050b4ae3459175d0bb3fe3169814207.txt,short,en
1868,8707cba8b547ebe4de753a0703890569909872802.txt,short,en
248,0f5be316b2cd9d8e7ea97475e6af955c1018756189.txt,short,en
792,329c7d8629d8a4da76dce62f5d489783500845965.txt,long,en
803,03b0dcad38ffaad6a1fc1fcea1bb5a721242113024.txt,short,en
1459,9537ba9136027f4f15dcea3720d75f77546394616.txt,long,en
278,6167963425f6c67e78df3016964851a51936407336.txt,long,en
596,6b7418b82f9122366764b58b838775281097860976.txt,long,en
1141,8986ef654a5844820c7125082c120174671672878.txt,short,en
109,ba04da07be79e5d2f5d12c11fedb55391943793617.txt,long,en
1893,721768818462030336bdf504d7a499df1322173158.txt,short,en
649,51a1a2dacf2ce61e1049a3b84eddd988882764595.txt,long,en
434,c969b21dc93d6e580cde24ab56d084121576823336.txt,short,en
2051,cf925d76832252dfb632be0fa433b2f41739750955.txt,long,en
2009,69d8197b79399f61a282d349719285141757033438.txt,short,en
907,e1169089ba6c963460b94689b90291921940321518.txt,short,en
1760,9df4ba5e2a9dad74140d968bea347ea42030675086.txt,short,en
694,3a2a1f1feffba20998c917d6d8ce4720264909749.txt,short,en
725,c3763a8f192794b909cd0948af00a11b1193982585.txt,long,en
1885,73a2bea55f5db46309ccb391b72089de461311858.txt,short,en
607,a701608855ac9b618468b7b5d339dcde1263274287.txt,long,en
657,b3fa99d81267b6fe2f75a1fd3b2198e01132026709.txt,short,en
2023,48aaec11a9154749ffa7caf0c9de3096536270951.txt,short,en
2086,b2af3e25e2c672085b57bc9e67b322ac1235440675.txt,short,en
957,6aed02956778b5e6d5c771c5f48b2d501378446558.txt,short,en
1398,16f4dc3fdc41816a22f15be3ec081ee92016791020.txt,short,en
1004,cd48810acb12376e25690ba7cf0e22521778994406.txt,short,en
1282,5e08569f0b84933f5fa870fbbfa174b42005012723.txt,short,en
591,e65817264f6dc32460c3e1939b96b28c1891505217.txt,short,en
1679,5d3d70cbd853ed0759c9baf095a3741d444571859.txt,short,en
761,e76e7da646946e43448d2e56603ad1fe2017176236.txt,short,en
2089,d6f78f2741521636efaa128fc591c20e82647615.txt,long,en
1195,67af6a6cc11710ef5a493ead76b70048293101645.txt,short,en
123,3c5b5f45f1884791213d629a89f11d36592534814.txt,long,en
1013,a6c83a5155c6fa6d53e05c68454e6fdb1004615401.txt,short,en
1939,e6e82a7c0377b003e3f4d29a735d7d1d231144393.txt,short,en
1664,4b534f3aecb6b72ef7d7c0e4161503ae594099376.txt,long,en
677,bcd0a95322b3caf94881569e200a09051102670711.txt,short,en
1119,fbd9fb976187550ed322f450712aa6ea2064904396.txt,short,en
1437,f175a657e3943c58777549daef6359ab497954183.txt,long,en
1578,d32368f27ac6d7aac7857ab71c377c3f624928929.txt,short,en
640,b485a8be7c0337334253013e4bf3b141567792034.txt,short,en
78,d90cdb6588ac8212e0a709ebf0aaccc42048041100.txt,short,en
130,d9b57a69b38efdb1e92adb62e026a1071437920058.txt,short,en
1812,99039c52d73c0063280debe5122e5fff1575776738.txt,short,en
1705,5f58ec8d17635c96b629ea0590a646261151433334.txt,short,en
1421,81a57e81d63e80e52cb6d7e04f2dc6bf739918646.txt,long,en
1336,d3e6707233a6e111790bed6e51bf39b8981468603.txt,long,en
903,ee65c30e268072da30df3e82bf6684b31920573197.txt,short,en
1941,70a319e710be9a0f1d7bbdfc99154f452101381031.txt,short,en
155,ef1603cf64a76370ddd7d8f747c344b41719697445.txt,short,en
1094,3cb9c6561c95de307f293e32a53bf0291773221061.txt,long,en
1698,ffc07317118ce1a2c1e98f716d5cf0bd832704445.txt,short,en
805,6d189f4e76b6d2da0b3e145ad17e06db1154993182.txt,short,en
1166,529535c42997d139134c8fb41583f2321794696340.txt,short,en
408,48785a9135dc6df59e38612e56daf4c91189883545.txt,short,en
1826,13d1f1a186b8a9bdabba3a13aa80bb811757326449.txt,short,en
1582,4084cbf24259673f0e9d69a2eba1cb561850755718.txt,short,en
1069,d6b2204210ae84545b26f2f5ffff2f5a1484841281.txt,short,en
475,3ce664d16b44fe9d097851e2415f5e321756986666.txt,short,en
1581,c4690a8b2aa66ab85a65d40460617c6a1509294439.txt,long,en
504,7c7f0a7ae2469e1cd3a0fe152514459a1789869951.txt,short,en
1197,e6ba80009386ecf4526f54ae8f585c4d1236096491.txt,short,en
419,a3139e6b8633e7a4b2270b220c0bad091684724525.txt,short,en
1143,b1372c51dd7a960cf59352a4aa04793a1438414539.txt,short,en
812,5184dfe526bb8abe6f3a00f414c4aadf599911769.txt,short,en
622,6e89b5e1725e8cb1cf67b349ce1372bf2009874354.txt,short,en
1877,cfb5f5f67a4b49e5c7af92f32e584e2e826035068.txt,short,en
2092,9f26ca45e036873bd2c8e41b671b65cc476640399.txt,short,en
1113,8bdd9219cd047674255ac7264d2a98aa1984349830.txt,short,en
1535,cfdb7c794386e8e1574714553edc79ce1890752312.txt,short,en
796,e04d4a99c0c9b53776e833d2b71b5eea1396335355.txt,short,fr
1855,09f856ece66c3f2b4c30ff12b747ff30560978283.txt,short,en
2081,b50bf2e7014dca544f7afa861c013dce1826765814.txt,short,en
40,8e3b0193570c22216224c53761d96792444110023.txt,long,en
858,80122259f5d34238b33ef362926773662118387699.txt,short,en
1233,8632e7312a22763aa8570c3ad34d09bf1661268624.txt,long,en
1778,a24e64f2ff0559a1e52e1039c91cd7641098506413.txt,short,en
1006,00e460e18d5fb0de8faed0f671bbc139417423560.txt,long,en
249,beaa25275e8b97a346d10a35026ff7422134955117.txt,short,en
482,b5034809546b08e555992c0430d36c481089748966.txt,short,en
251,6c97169c1e73debae060a929c13963cb483712062.txt,short,en
1573,eab3d4f552e6bfc7f7fa42506b347262404134109.txt,long,en
1707,05da31684c3678e41c655afbc2abfe691150108396.txt,short,en
690,625f747a52e11901898031d9075177fe1886004451.txt,short,en
1624,37269d17cc708b59f62b8bd2cc5f9a761619751645.txt,short,en
1120,ef574e2f6548b662bf15590ffe1ab26f892602402.txt,long,en
1800,8ef623783ebc33384e655691e5aa68a41182882041.txt,short,en
1258,42bf6aa8176eb4145958e09409d918951772591611.txt,short,en
1023,ff381f574d3d7e9c8b0c46df10be26c620956746.txt,long,en
1659,0f5d75ef342ba9be0aa37c0acf493982374628529.txt,long,en
1831,fb52631f83f150c5328a74371f705675794561040.txt,long,en
950,b36dd86da98e424b089ae975d5598f7b724479439.txt,short,en
714,9e448a763bd6fc4f9ce525743e4ad9da635489139.txt,short,en
1036,3c5d932f55ff79db8f5ac9b1e7c516be1135045167.txt,long,en
1516,31644e784744a100ae2be9c2d6904a55166904297.txt,short,en
819,7be4b3aa128704a8c61623d81b0bbad62060163917.txt,long,en
1973,cf0f0a4fc5fb6acc11c990ab6d32b649233782838.txt,short,en
988,a8bd7188e403f310826e10aafdc3200c1504523677.txt,long,en
1164,17b75ea8571a16493c3b9655089f0bdc572607212.txt,short,en
1748,cb66458dcdb1ec510ec710c25ae7ea032106089205.txt,short,en
1102,3184bd57a9045eadbb59944f7dcb3dbd1708256521.txt,short,en
1388,d39ea252950cb047c869165658a0db7070704332.txt,short,en
947,8fbe95c40099eb1725fee0d24c2b82f7961071350.txt,long,en
1869,dfa511a02223cbe1e320a3a1cea3a2e7400708626.txt,short,en
637,62020ffe6be6d4c15a9afd60f05a9d681969898031.txt,long,en
567,ec5c285bf8f59fe94f3eb0bb582a5aa01435236458.txt,long,en
387,2041f09ccfe06d7ec8af15c125717a71366288386.txt,short,en
1744,5ee599f9be73cdcaeec0a9cd96878d5d950250261.txt,short,en
1058,666d06b92c71263e1c550682e028f507853803142.txt,long,en
581,d90079938f8c2365fd225e35bc1b62221523861575.txt,long,en
1540,994ddf9629b00261483dbbe5e06dad5d87098550.txt,short,en
1031,cc10644649b0976a1fa4793eb7a1ad781489418606.txt,short,de
1804,a52b81aab6e3c72d5d0c56f46753457a407492987.txt,long,en
2088,95416716a586deaf1b062d012e67cea5347636786.txt,short,en
631,b37d9b9794dc815010c731b5b11413ad1732430723.txt,long,en
150,42922f86b38a12af08019f013d076abe749631921.txt,short,en
608,7d27d1b84e641fc728e348d9e34b19092023217400.txt,short,en
1001,78458343ecdbf92b9169ed8401415709939636126.txt,short,en
326,bd2e48c66d68df5c37ebfce9c98c455c710311058.txt,short,en
1010,3de5b40e9a61d1158a30a61e59c099161826383066.txt,short,en
2059,9f95d391c5ca8d9b9f98ae0b00bc187e331117107.txt,long,en
507,bea52eca6cb93a62ae01776eedabdb621985830093.txt,short,en
1026,6a1428a30c60d41eec588b4b33e48aba553428514.txt,short,en
394,e0d29fbdfd346e4fc89050e8e0ccc418728384218.txt,long,en
787,e20be1b3ebdd384ced78e8a9f9a6805e1224300202.txt,short,en
815,236a0a67feb7a6635125602ced02a8ae640157951.txt,long,en
1776,77138c6d215b84e7b17c56f50cf8e2461008566330.txt,long,en
734,50a04db4a80e6821a3395699bfcced301691061424.txt,long,en
1770,e2ae81fbba32885dcc6168c2eb386ecd131972581.txt,long,en
2069,5259d6c051f2978b334110165fa20d6d153446522.txt,short,en
1927,ef3b65a5e4651fe9b3aadd4de1eb79a21699365142.txt,short,en
661,64b3f8338dd06f55d497a552f55a73181710306153.txt,short,en
555,fac184d8d02e00ded99f5842874ae2ce467948379.txt,long,en
730,ba47da6ea54d0c28fd7d442af991128c1562730314.txt,long,en
686,4ec152f3dff6f8d6204f17771dcd2b4a1532884170.txt,short,en
1608,fec7d6a1c0c2ffe5d6b9fb56eb7d7a511942382221.txt,short,fr
1097,4a32339e4f366df373818ac1fdf1bbc12071230482.txt,short,en
1559,fb12ee760e733d7f4071fc8708f1220a171082361.txt,long,en
1360,2fc90ea20aa62a7d48c4d1640b6ec7ac1454628199.txt,short,en
959,68bd519ff77ce5c4fc348e7c61e00ddc898079872.txt,short,en
363,0b627a51bf8aeedcda23ed5eb0230afd1165112850.txt,long,en
1079,e772cc041654c8edfbd2279a526496b11022779883.txt,long,en
2018,579744e1fc98bb4fcf57670bd7680001674576843.txt,long,en
1886,82e215181c3a52311ec7a26edd0bb0f91815753986.txt,short,en
1181,18469291b63ad4b8c83f9a9336d7d292490858733.txt,short,en
1301,373b3c10f5ebd8e889f09780ddf337bb906073357.txt,short,en
1569,a8cc40a5530716f9e3fe7785b96f3061732360442.txt,short,en
1279,9e94787c1bfed5294ad03eaf76a5aaa9418831255.txt,short,en
333,967ba3028db29d2eaece4f4e402b42471655503120.txt,short,en
641,17f0f98e3cbf4f0206a4bf9af08cf40c71387211.txt,long,en
1433,91f72ae588a29ca11a5bf83c44f2632e272882101.txt,long,en
1322,1c1b3be8bf14a3713860cce18b811f011694208468.txt,long,en
1737,bd1a9bed4f1c77990b223defb689c6c6450552643.txt,long,en
911,ae18eaf72a4851fc8d0f6a05fb999ada1842809001.txt,short,en
1186,77be40ce07efd024d1a369509fa11302321581332.txt,short,en
2066,c6e4dd581e97e77ea6c67b303ad17286935108843.txt,short,en
1371,27bcbd0b66076ac1ed05a6e1fe50c871177881984.txt,long,en
1743,90d2268a21c3a9f5a3c97de1fc008a9d1309482937.txt,long,en
